START,ELAPSED_MINUTES,FASE,FILTERED_TEMP,T_INI,T_FIN,VELOCITA,SOSTA_MIN
1,0,0,200,0,0,0,0
1,0,0,400,0,0,0,0
1,0,0,600,0,0,0,0
1,0,0,670,0,0,0,0
1,1,1,670,700,800,23,10
1,1,1,670,700,800,23,10
1,1,1,700,700,800,23,10
1,2,1,700,700,800,23,10
1,2,1,700,700,800,23,10
1,2,1,720,700,800,23,10
1,3,1,720,700,800,23,10
1,3,1,730,700,800,23,10
1,4,1,730,700,800,23,10
1,4,1,730,700,800,23,10
1,4,1,750,700,800,23,10
1,5,1,750,700,800,23,10
1,5,1,750,700,800,23,10
