START,ELAPSED_MINUTES,FASE,FILTERED_TEMP,T_INI,T_FIN,VELOCITA,SOSTA_MIN
1,0,0,0,0,0,0,0
1,0,0,600,0,0,0,0
1,0,0,653,0,0,0,0
1,0,1,700,700,800,23,10
1,1,1,700,700,800,23,10
1,1,1,700,700,800,23,10
1,1,1,700,700,800,23,10
