START,ELAPSED_MINUTES,FASE,FILTERED_TEMP,T_INI,T_FIN,VELOCITA,SOSTA_MIN
1,0,0,300,0,0,0,0
1,0,0,670,0,0,0,0
1,0,1,670,700,800,23,10
1,0,1,700,700,800,23,10
1,1,1,500,700,800,23,10
1,1,1,722,700,800,23,10
1,1,1,722,700,800,23,10
