START,ELAPSED_MINUTES,FASE,FILTERED_TEMP,T_INI,T_FIN,VELOCITA,SOSTA_MIN
1,0,0,0,0,0,0,0
1,0,0,50,0,0,0,0
1,0,0,150,0,0,0,0
1,0,0,200,0,0,0,0
1,1,0,200,0,0,0,0
1,1,0,556,0,0,0,0
1,1,2,556,800,1000,17,0
